composer,filename,source_filename,shift,is_augmented
mozart,Piano_Sonata_n09_K310_shiftp1.mid,Piano_Sonata_n09_K310.mid,1,True
beethoven,Rondo_Opus51_No2_shiftm1.mid,Rondo_Opus51_No2.mid,-1,True
beethoven,Rondo_Opus51_No2_shiftp1.mid,Rondo_Opus51_No2.mid,1,True
mozart,Symphony_n33_K319_1mov_shiftm1.mid,Symphony_n33_K319_1mov.mid,-1,True
mozart,Symphony_n33_K319_1mov_shiftp1.mid,Symphony_n33_K319_1mov.mid,1,True
beethoven,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo_shiftm1.mid,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo.mid,-1,True
beethoven,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo_shiftp1.mid,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo.mid,1,True
beethoven,op051_3_Rondos_shiftm1.mid,op051_3_Rondos.mid,-1,True
beethoven,op051_3_Rondos_shiftp1.mid,op051_3_Rondos.mid,1,True
mozart,K608_Fantasia_for_Mechanical_Organ_shiftm1.mid,K608_Fantasia_for_Mechanical_Organ.mid,-1,True
mozart,K608_Fantasia_for_Mechanical_Organ_shiftp1.mid,K608_Fantasia_for_Mechanical_Organ.mid,1,True
mozart,Early_Pieces_n17_Siciliano_shiftm1.mid,Early_Pieces_n17_Siciliano.mid,-1,True
mozart,Early_Pieces_n17_Siciliano_shiftp1.mid,Early_Pieces_n17_Siciliano.mid,1,True
chopin,Etude_op25_n06_shiftm2.mid,Etude_op25_n06.mid,-2,True
chopin,Etude_op25_n06_shiftm1.mid,Etude_op25_n06.mid,-1,True
chopin,Etude_op25_n06_shiftp1.mid,Etude_op25_n06.mid,1,True
chopin,Etude_op25_n06_shiftp2.mid,Etude_op25_n06.mid,2,True
beethoven,Violin_Concerto_op61_1mov_shiftm1.mid,Violin_Concerto_op61_1mov.mid,-1,True
beethoven,Violin_Concerto_op61_1mov_shiftp1.mid,Violin_Concerto_op61_1mov.mid,1,True
chopin,Nocturne_op37_n2_shiftm2.mid,Nocturne_op37_n2.mid,-2,True
chopin,Nocturne_op37_n2_shiftm1.mid,Nocturne_op37_n2.mid,-1,True
chopin,Nocturne_op37_n2_shiftp1.mid,Nocturne_op37_n2.mid,1,True
chopin,Nocturne_op37_n2_shiftp2.mid,Nocturne_op37_n2.mid,2,True
beethoven,83_shiftm1.mid,83.mid,-1,True
beethoven,83_shiftp1.mid,83.mid,1,True
chopin,Prelude_n20_op28_Funeral_March_shiftm2.mid,Prelude_n20_op28_Funeral_March.mid,-2,True
chopin,Prelude_n20_op28_Funeral_March_shiftm1.mid,Prelude_n20_op28_Funeral_March.mid,-1,True
chopin,Prelude_n20_op28_Funeral_March_shiftp1.mid,Prelude_n20_op28_Funeral_March.mid,1,True
chopin,Prelude_n20_op28_Funeral_March_shiftp2.mid,Prelude_n20_op28_Funeral_March.mid,2,True
chopin,Prelude_n14_op28_Fear_shiftm2.mid,Prelude_n14_op28_Fear.mid,-2,True
chopin,Prelude_n14_op28_Fear_shiftm1.mid,Prelude_n14_op28_Fear.mid,-1,True
chopin,Prelude_n14_op28_Fear_shiftp1.mid,Prelude_n14_op28_Fear.mid,1,True
chopin,Prelude_n14_op28_Fear_shiftp2.mid,Prelude_n14_op28_Fear.mid,2,True
mozart,Symphony_n22_K162_3mov_shiftm1.mid,Symphony_n22_K162_3mov.mid,-1,True
mozart,Symphony_n22_K162_3mov_shiftp1.mid,Symphony_n22_K162_3mov.mid,1,True
chopin,Ecossaise_No2_in_G_shiftm2.mid,Ecossaise_No2_in_G.mid,-2,True
chopin,Ecossaise_No2_in_G_shiftm1.mid,Ecossaise_No2_in_G.mid,-1,True
chopin,Ecossaise_No2_in_G_shiftp1.mid,Ecossaise_No2_in_G.mid,1,True
chopin,Ecossaise_No2_in_G_shiftp2.mid,Ecossaise_No2_in_G.mid,2,True
mozart,K626_Requiem_08_offertorio_domine_jesu_shiftm1.mid,K626_Requiem_08_offertorio_domine_jesu.mid,-1,True
mozart,K626_Requiem_08_offertorio_domine_jesu_shiftp1.mid,K626_Requiem_08_offertorio_domine_jesu.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,2,True
beethoven,Andante_in_F_Major_shiftm1.mid,Andante_in_F_Major.mid,-1,True
beethoven,Andante_in_F_Major_shiftp1.mid,Andante_in_F_Major.mid,1,True
chopin,Ballade_No2_in_F_Major_shiftm2.mid,Ballade_No2_in_F_Major.mid,-2,True
chopin,Ballade_No2_in_F_Major_shiftm1.mid,Ballade_No2_in_F_Major.mid,-1,True
chopin,Ballade_No2_in_F_Major_shiftp1.mid,Ballade_No2_in_F_Major.mid,1,True
chopin,Ballade_No2_in_F_Major_shiftp2.mid,Ballade_No2_in_F_Major.mid,2,True
chopin,Nocturne_op09_n3_shiftm2.mid,Nocturne_op09_n3.mid,-2,True
chopin,Nocturne_op09_n3_shiftm1.mid,Nocturne_op09_n3.mid,-1,True
chopin,Nocturne_op09_n3_shiftp1.mid,Nocturne_op09_n3.mid,1,True
chopin,Nocturne_op09_n3_shiftp2.mid,Nocturne_op09_n3.mid,2,True
mozart,Early_Pieces_n19_Giga_shiftm1.mid,Early_Pieces_n19_Giga.mid,-1,True
mozart,Early_Pieces_n19_Giga_shiftp1.mid,Early_Pieces_n19_Giga.mid,1,True
beethoven,Symphony_op68_n6_2mov_Pastorale_shiftm1.mid,Symphony_op68_n6_2mov_Pastorale.mid,-1,True
beethoven,Symphony_op68_n6_2mov_Pastorale_shiftp1.mid,Symphony_op68_n6_2mov_Pastorale.mid,1,True
chopin,Sonata_No3_1st_Mov_Allegro_shiftm2.mid,Sonata_No3_1st_Mov_Allegro.mid,-2,True
chopin,Sonata_No3_1st_Mov_Allegro_shiftm1.mid,Sonata_No3_1st_Mov_Allegro.mid,-1,True
chopin,Sonata_No3_1st_Mov_Allegro_shiftp1.mid,Sonata_No3_1st_Mov_Allegro.mid,1,True
chopin,Sonata_No3_1st_Mov_Allegro_shiftp2.mid,Sonata_No3_1st_Mov_Allegro.mid,2,True
mozart,Early_Pieces_n1_Andante_shiftm1.mid,Early_Pieces_n1_Andante.mid,-1,True
mozart,Early_Pieces_n1_Andante_shiftp1.mid,Early_Pieces_n1_Andante.mid,1,True
mozart,Symphony_n34_K338_1mov_shiftm1.mid,Symphony_n34_K338_1mov.mid,-1,True
mozart,Symphony_n34_K338_1mov_shiftp1.mid,Symphony_n34_K338_1mov.mid,1,True
mozart,K573_9_Variations_for_Piano_Uber_Duport_shiftm1.mid,K573_9_Variations_for_Piano_Uber_Duport.mid,-1,True
mozart,K573_9_Variations_for_Piano_Uber_Duport_shiftp1.mid,K573_9_Variations_for_Piano_Uber_Duport.mid,1,True
beethoven,Piano_Concerto_n5_op73_2-3mov_Emperor_shiftm1.mid,Piano_Concerto_n5_op73_2-3mov_Emperor.mid,-1,True
beethoven,Piano_Concerto_n5_op73_2-3mov_Emperor_shiftp1.mid,Piano_Concerto_n5_op73_2-3mov_Emperor.mid,1,True
mozart,K626_Requiem_04_Dies_Irae_shiftm1.mid,K626_Requiem_04_Dies_Irae.mid,-1,True
mozart,K626_Requiem_04_Dies_Irae_shiftp1.mid,K626_Requiem_04_Dies_Irae.mid,1,True
beethoven,Overture_Leonore_n2_op72_shiftm1.mid,Overture_Leonore_n2_op72.mid,-1,True
beethoven,Overture_Leonore_n2_op72_shiftp1.mid,Overture_Leonore_n2_op72.mid,1,True
mozart,K317_Coronation_Mass_6mov_shiftm1.mid,K317_Coronation_Mass_6mov.mid,-1,True
mozart,K317_Coronation_Mass_6mov_shiftp1.mid,K317_Coronation_Mass_6mov.mid,1,True
mozart,K136_Divertimento_2mov_shiftm1.mid,K136_Divertimento_2mov.mid,-1,True
mozart,K136_Divertimento_2mov_shiftp1.mid,K136_Divertimento_2mov.mid,1,True
mozart,Piano_Sonata_n03_K281_shiftm1.mid,Piano_Sonata_n03_K281.mid,-1,True
mozart,Piano_Sonata_n03_K281_shiftp1.mid,Piano_Sonata_n03_K281.mid,1,True
mozart,Early_Pieces_n7_Country_dance_shiftm1.mid,Early_Pieces_n7_Country_dance.mid,-1,True
mozart,Early_Pieces_n7_Country_dance_shiftp1.mid,Early_Pieces_n7_Country_dance.mid,1,True
beethoven,Anh08Nb1_Gavotte_4_hands_shiftm1.mid,Anh08Nb1_Gavotte_4_hands.mid,-1,True
beethoven,Anh08Nb1_Gavotte_4_hands_shiftp1.mid,Anh08Nb1_Gavotte_4_hands.mid,1,True
beethoven,Bagatella_op33_n6_shiftm1.mid,Bagatella_op33_n6.mid,-1,True
beethoven,Bagatella_op33_n6_shiftp1.mid,Bagatella_op33_n6.mid,1,True
mozart,K317_Coronation_Mass_4mov_shiftm1.mid,K317_Coronation_Mass_4mov.mid,-1,True
mozart,K317_Coronation_Mass_4mov_shiftp1.mid,K317_Coronation_Mass_4mov.mid,1,True
beethoven,Piano_Sonata_n25_shiftm1.mid,Piano_Sonata_n25.mid,-1,True
beethoven,Piano_Sonata_n25_shiftp1.mid,Piano_Sonata_n25.mid,1,True
beethoven,Violin_Concerto_op61_2-3movs_shiftm1.mid,Violin_Concerto_op61_2-3movs.mid,-1,True
beethoven,Violin_Concerto_op61_2-3movs_shiftp1.mid,Violin_Concerto_op61_2-3movs.mid,1,True
mozart,Piano_Concerto_n26_K537_3mov_Coronation_shiftm1.mid,Piano_Concerto_n26_K537_3mov_Coronation.mid,-1,True
mozart,Piano_Concerto_n26_K537_3mov_Coronation_shiftp1.mid,Piano_Concerto_n26_K537_3mov_Coronation.mid,1,True
